SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101153,0,Cash loans,F,N,Y,0,225000,1113840,57001.5,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-14075,-901,-8049,-4181,,1,1,0,1,0,0,Cleaning staff,1,1,1,THURSDAY,15,0,0,0,1,1,1,Business Entity Type 1,0.453020579,0.451694458,0.380799683,0.0082,,0.9707,,,0,0.0345,0.0417,,,,0.0075,,0,0.0084,,0.9707,,,0,0.0345,0.0417,,,,0.0078,,0,0.0083,,0.9707,,,0,0.0345,0.0417,,,,0.0076,,0,,block of flats,0.0066,Wooden,No,0,0,0,0,-536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101154,0,Cash loans,F,Y,Y,0,144000,517536,28206,432000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-21027,365243,-12357,-4466,2,1,0,0,1,0,0,,2,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.848565979,0.675446032,0.624614658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101155,0,Cash loans,M,N,Y,0,315000,1288350,37800,1125000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-16204,-1461,-1046,-1216,,1,1,1,1,0,0,Managers,2,2,2,MONDAY,15,0,0,0,0,0,0,Medicine,0.657276941,0.551399826,0.295582642,0.1041,0.051,0.9881,0.8368,0.0374,0,0.1724,0.1667,0.2083,0.153,0.0841,0.1057,0.0039,0.0325,0.1061,0.0529,0.9881,0.8432,0.0377,0,0.1724,0.1667,0.2083,0.1565,0.0918,0.1102,0.0039,0.0344,0.1051,0.051,0.9881,0.839,0.0376,0,0.1724,0.1667,0.2083,0.1557,0.0855,0.1076,0.0039,0.0331,reg oper account,block of flats,0.118,Panel,No,0,0,0,0,-631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
101156,0,Cash loans,M,Y,Y,2,180000,679500,27076.5,679500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17530,-695,-92,-1066,9,1,1,1,1,1,0,Drivers,4,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.589699425,0.718053109,0.474051289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101157,0,Cash loans,F,Y,Y,0,135000,679500,22585.5,679500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-23218,365243,-696,-4755,1,1,0,0,1,0,0,,2,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.654685624,0.798137231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101158,0,Revolving loans,M,Y,Y,0,180000,180000,9000,180000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.009657,-10419,-138,-180,-2687,64,1,1,0,1,0,0,Sales staff,1,2,2,WEDNESDAY,11,0,0,0,0,0,0,Trade: type 3,0.286351157,0.567067676,0.071532676,0.2598,0.2017,0.9816,0.7484,0.0472,0.28,0.2414,0.3333,0.375,0.1826,0.211,0.2958,0.0039,0.0049,0.2647,0.2093,0.9816,0.7583,0.0476,0.282,0.2414,0.3333,0.375,0.1868,0.2305,0.3082,0.0039,0.0052,0.2623,0.2017,0.9816,0.7518,0.0475,0.28,0.2414,0.3333,0.375,0.1858,0.2146,0.3011,0.0039,0.005,reg oper account,block of flats,0.2956,Panel,No,0,0,0,0,-483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101159,0,Cash loans,M,Y,Y,0,99000,545040,20677.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-17551,-1057,-8628,-1109,17,1,1,1,1,0,0,Laborers,2,2,2,SUNDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.173414006,0.406617437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101161,0,Cash loans,F,N,N,0,135000,1546020,47038.5,1350000,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.019689,-23192,-3934,-6606,-5310,,1,1,0,1,1,0,Core staff,2,2,2,MONDAY,15,0,0,0,0,0,0,Medicine,,0.449561507,,0.1175,0.1197,0.9791,0.7144,0.0234,0,0.2759,0.1667,0.2083,0.0667,0.0958,0.1025,0,0,0.1197,0.1242,0.9791,0.7256,0.0236,0,0.2759,0.1667,0.2083,0.0682,0.1047,0.1068,0,0,0.1187,0.1197,0.9791,0.7182,0.0235,0,0.2759,0.1667,0.2083,0.0678,0.0975,0.1043,0,0,reg oper account,block of flats,0.0934,Panel,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101162,0,Cash loans,F,N,Y,1,99000,746271,31747.5,603000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.011657,-8133,-1206,-6778,-818,,1,1,0,1,0,0,Core staff,3,1,1,WEDNESDAY,16,0,0,0,0,1,1,Trade: type 3,0.477221497,0.606695974,0.558506628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,-1059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101163,0,Cash loans,M,N,Y,0,135000,1661418,66019.5,1485000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-16745,-657,-4629,-289,,1,1,0,1,0,0,Sales staff,2,2,2,THURSDAY,9,0,0,0,0,1,1,Housing,0.716360708,0.62495077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101164,0,Cash loans,F,Y,Y,1,315000,450000,27324,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-10334,-209,-10161,-1545,7,1,1,0,1,0,0,Laborers,3,1,1,SATURDAY,12,0,0,0,0,0,0,Self-employed,,0.722888576,0.443615308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1,0,1,0,-617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101165,1,Revolving loans,F,N,Y,0,157500,225000,11250,225000,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.02461,-19862,365243,-6287,-1768,,1,0,0,1,1,0,,1,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,0.79166333,0.589430084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101166,0,Revolving loans,F,Y,N,0,157500,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.020713,-10076,-558,-3771,-2748,1,1,1,0,1,0,0,Laborers,1,3,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.317888445,0.666097225,0.230158897,0.5474,0.4526,0.9851,0.7892,0.1432,0.6,0.5172,0.3333,0.375,0.2903,0.4455,0.61,0.0039,0.011,0.5578,0.4697,0.9851,0.7975,0.1445,0.6042,0.5172,0.3333,0.375,0.297,0.4867,0.6355,0.0039,0.0116,0.5527,0.4526,0.9851,0.792,0.1441,0.6,0.5172,0.3333,0.375,0.2954,0.4532,0.621,0.0039,0.0112,reg oper account,block of flats,0.4822,Panel,No,0,0,0,0,-718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101167,0,Revolving loans,F,N,Y,1,90000,202500,10125,202500,Unaccompanied,Working,Higher education,Married,House / apartment,0.006207,-10144,-1441,-2057,-2799,,1,1,1,1,1,0,Managers,3,2,2,TUESDAY,17,0,0,0,0,0,0,Trade: type 2,,0.447479067,0.429423684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,2,0,-1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101168,0,Cash loans,F,N,Y,0,130500,548770.5,21892.5,490500,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.016612,-21461,365243,-8290,-4088,,1,0,0,1,0,0,,2,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.711773557,0.358951229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
101170,0,Cash loans,F,N,Y,1,337500,1102171.5,43839,945000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-19380,-2632,-3261,-2909,,1,1,0,1,1,0,Sales staff,3,1,1,SATURDAY,13,0,0,0,0,1,1,Industry: type 7,,0.778531849,0.153802586,,,0.994,,,0.56,0.6897,0.1667,,,,,,,,,0.994,,,0.5639,0.6897,0.1667,,,,,,,,,0.994,,,0.56,0.6897,0.1667,,,,,,,,block of flats,0.3031,,No,2,0,2,0,-1511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
101171,0,Cash loans,F,N,N,0,112500,508495.5,21541.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-16061,-3519,-8785,-4314,,1,1,1,1,1,0,Sales staff,2,2,2,SUNDAY,12,0,0,0,0,0,0,Industry: type 3,,0.436170696,0.600657537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101172,0,Cash loans,M,Y,Y,0,180000,382500,17851.5,382500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-13713,-2691,-2794,-4622,3,1,1,1,1,1,0,Sales staff,2,2,2,THURSDAY,13,0,0,0,0,0,0,Industry: type 4,0.4776736,0.628873703,0.586740009,0.2031,,0.996,,,0.2,0.1724,0.375,,,,0.215,,0.0146,0.2069,,0.996,,,0.2014,0.1724,0.375,,,,0.224,,0.0155,0.2051,,0.996,,,0.2,0.1724,0.375,,,,0.2189,,0.0149,,block of flats,0.1723,Panel,No,1,0,1,0,-485,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
101173,0,Cash loans,M,N,Y,1,144000,603000,32710.5,603000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006296,-9914,-1903,-1164,-2359,,1,1,0,1,0,0,Drivers,3,3,3,WEDNESDAY,17,0,0,0,0,1,1,Government,,0.284404616,0.363945239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101174,0,Cash loans,F,N,Y,1,157500,1125000,32895,1125000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-12693,-2332,-5990,-4747,,1,1,1,1,0,0,Sales staff,3,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.55262767,0.661323844,0.531686143,0.2031,0.3898,0.9826,0.762,0.0248,0.16,0.1379,0.3333,0.375,0.0128,0.1614,0.1648,0.0193,0.2097,0.2069,0.4045,0.9826,0.7713,0.025,0.1611,0.1379,0.3333,0.375,0.0131,0.1763,0.1717,0.0195,0.222,0.2051,0.3898,0.9826,0.7652,0.0249,0.16,0.1379,0.3333,0.375,0.013,0.1642,0.1678,0.0194,0.2141,reg oper spec account,block of flats,0.1888,"Stone, brick",No,3,1,3,0,-910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101175,0,Revolving loans,M,Y,Y,0,202500,405000,20250,405000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-19723,365243,-143,-930,15,1,0,0,1,1,0,,2,3,3,FRIDAY,7,0,0,0,0,0,0,XNA,0.64403317,0.383857483,0.641368257,0.0495,0.0501,0.9757,,,0,0.1034,0.125,,0.0407,,0.0403,,0,0.0504,0.052,0.9757,,,0,0.1034,0.125,,0.0417,,0.042,,0,0.05,0.0501,0.9757,,,0,0.1034,0.125,,0.0414,,0.0411,,0,,block of flats,0.0432,"Stone, brick",No,2,1,2,1,-1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101176,0,Cash loans,F,N,Y,0,157500,1042164,60511.5,931500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-20035,-2784,-4300,-3583,,1,1,1,1,1,0,Accountants,2,2,2,MONDAY,15,0,0,0,0,0,0,Construction,,0.255907527,0.497468889,0.0825,0.0791,0.9737,0.6396,0.0382,0,0.1379,0.1667,0.2083,0.0796,0.0672,0.064,0,0,0.084,0.0821,0.9737,0.6537,0.0386,0,0.1379,0.1667,0.2083,0.0814,0.0735,0.0667,0,0,0.0833,0.0791,0.9737,0.6444,0.0384,0,0.1379,0.1667,0.2083,0.081,0.0684,0.0652,0,0,reg oper account,block of flats,0.0576,"Stone, brick",No,0,0,0,0,-582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101177,0,Cash loans,F,N,N,0,225000,670500,19602,670500,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.001417,-15872,-4171,-6963,-4578,,1,1,0,1,1,0,Managers,1,2,2,SUNDAY,15,0,0,0,0,0,0,Self-employed,,0.497716737,0.50648424,,,0.9801,,,,0.1379,0.1667,,,,0.0441,,,,,0.9801,,,,0.1379,0.1667,,,,0.0459,,,,,0.9801,,,,0.1379,0.1667,,,,0.0449,,,,block of flats,0.0527,Block,No,0,0,0,0,-2158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101178,0,Cash loans,M,Y,Y,0,328500,1190340,63549,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506,-19937,-1101,-12392,-3078,22,1,1,0,1,1,0,Laborers,2,2,2,THURSDAY,7,0,0,0,0,0,0,Industry: type 9,0.624441244,0.721475834,0.744932185,0.0371,0.061,0.9776,,,,0.1034,0.125,,,,,,,0.0378,0.0633,0.9777,,,,0.1034,0.125,,,,,,,0.0375,0.061,0.9776,,,,0.1034,0.125,,,,,,,,block of flats,0.0365,Block,No,0,0,0,0,-2312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
101179,0,Cash loans,M,N,Y,2,225000,675000,53460,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-14328,-632,-1799,-602,,1,1,0,1,0,1,High skill tech staff,4,2,2,MONDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.532281736,0.486075835,0.123735322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-1072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101180,0,Cash loans,M,N,Y,1,63000,78192,8419.5,67500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-15457,365243,-9570,-4263,,1,0,0,1,0,0,,3,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.195247262,0.703203305,0.033,0.0073,0.9762,,,0,0.069,0.125,,0.0191,,0.0254,,0,0.0336,0.0075,0.9762,,,0,0.069,0.125,,0.0195,,0.0265,,0,0.0333,0.0073,0.9762,,,0,0.069,0.125,,0.0194,,0.0259,,0,,block of flats,0.0215,"Stone, brick",No,7,0,6,0,-1654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101182,0,Cash loans,F,N,Y,0,135000,193572,19273.5,171000,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.006629,-11005,-1787,-5237,-127,,1,1,0,1,0,0,Core staff,1,2,2,SATURDAY,7,0,0,0,0,0,0,Kindergarten,,0.230008385,0.698667555,0.0144,,0.9826,,,,0.1034,0.0417,,,,0.0149,,0.0259,0.0147,,0.9826,,,,0.1034,0.0417,,,,0.0155,,0.0274,0.0146,,0.9826,,,,0.1034,0.0417,,,,0.0151,,0.0265,,block of flats,0.0129,Wooden,No,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101183,0,Cash loans,F,N,Y,1,90000,314100,19111.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.00823,-10486,-2402,-2194,-2624,,1,1,1,1,0,0,Laborers,3,2,2,MONDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.286036948,0.240223991,0.095070396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,-1899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
101184,0,Cash loans,F,N,Y,0,103500,545040,26640,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-18931,-4962,-4752,-2481,,1,1,1,1,0,0,Core staff,2,2,2,MONDAY,11,0,0,0,0,1,1,Government,,0.446235885,0.3392877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101185,0,Cash loans,F,N,N,0,90000,1256400,36864,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-15890,-8851,-10004,-4873,,1,1,0,1,0,0,Laborers,1,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 2,,0.784657209,0.683268831,0.0814,0.0791,0.9851,0.796,0.0369,0,0.2069,0.1667,0.2083,,0.0656,0.0818,0.0039,0.0057,0.083,0.082,0.9851,0.804,0.0372,0,0.2069,0.1667,0.2083,,0.0716,0.0852,0.0039,0.006,0.0822,0.0791,0.9851,0.7987,0.0371,0,0.2069,0.1667,0.2083,,0.0667,0.0832,0.0039,0.0058,reg oper account,block of flats,0.0655,"Stone, brick",No,0,0,0,0,-193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101187,0,Cash loans,F,Y,N,0,157500,288562.5,18918,261000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00963,-19288,365243,-2712,-2746,19,1,0,0,1,0,0,,1,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.618542999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101188,0,Revolving loans,F,Y,Y,0,112500,337500,16875,337500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010556,-14193,-1895,-1743,-5349,9,1,1,0,1,1,0,Accountants,2,3,3,FRIDAY,16,0,0,0,0,1,1,Self-employed,0.761521079,0.330200681,0.805019662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101189,0,Cash loans,F,Y,Y,0,121500,909000,36180,909000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21323,365243,-7795,-3988,6,1,0,0,1,0,0,,2,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,,,0.754406173,0.0753,0.0483,0.9896,0.8572,0.0186,0.08,0.069,0.3333,0.375,0.0312,0.0605,0.0819,0.0039,0.002,0.0767,0.0501,0.9896,0.8628,0.0188,0.0806,0.069,0.3333,0.375,0.0319,0.0661,0.0854,0.0039,0.0021,0.076,0.0483,0.9896,0.8591,0.0187,0.08,0.069,0.3333,0.375,0.0318,0.0616,0.0834,0.0039,0.0021,reg oper account,block of flats,0.0829,Panel,No,2,0,2,0,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
101191,0,Cash loans,F,N,N,0,202500,675000,32602.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-15593,-2973,-3954,-3950,,1,1,0,1,0,0,Waiters/barmen staff,2,3,3,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.448324374,0.500280695,0.443615308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-1773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101192,0,Cash loans,M,N,N,1,225000,900000,35824.5,900000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.035792,-10467,-2389,-5024,-3136,,1,1,1,1,1,0,Laborers,3,2,2,THURSDAY,20,0,0,0,0,0,0,Self-employed,0.290483755,0.375709055,0.686382335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101195,0,Cash loans,M,N,Y,0,90000,161730,7254,135000,Family,Working,Secondary / secondary special,Married,House / apartment,0.020246,-20891,-2666,-720,-4423,,1,1,0,1,0,0,Laborers,2,3,3,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 2,,0.293524839,0.703203305,0.0701,0.0948,0.9881,0.8368,0.0694,0,0.1724,0.125,0.1667,0.063,0.0572,0.0643,0,0,0.0483,0.0897,0.9791,0.7256,0.062,0,0.1379,0.0833,0.125,0.0587,0.0422,0.0433,0,0,0.0708,0.0948,0.9881,0.839,0.0698,0,0.1724,0.125,0.1667,0.0641,0.0581,0.0655,0,0,reg oper account,block of flats,0.0327,Block,No,3,0,3,0,-709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101196,0,Cash loans,M,N,Y,0,225000,549000,15228,549000,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.010276,-8145,-967,-8126,-622,,1,1,0,1,0,0,Sales staff,2,2,2,MONDAY,12,0,0,0,0,0,0,Trade: type 2,,0.588106439,0.434733249,0.0928,0.0815,0.9771,0.6872,,0,0.2069,0.1667,0.2083,0.0497,,0.0867,,0,0.0945,0.0845,0.9772,0.6994,,0,0.2069,0.1667,0.2083,0.0508,,0.0904,,0,0.0937,0.0815,0.9771,0.6914,,0,0.2069,0.1667,0.2083,0.0506,,0.0883,,0,reg oper account,block of flats,0.0748,Panel,No,1,0,1,0,-587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
